SampleID,1_i,10,10_i,1001,10017,1002,10045,1005,1007,10079,101,10101,10114,10144,10159,10175,10176,10181,102,10254,10268,10276,10294,10295,10296,103_i,1031,10310,10357,1038,10416,10418,10453,10493,105_i,10500,10567,10595,10597,10614,1062,10642,107_i,10734,10744,1079_i,108_i,1080,1082,10847,109,109_i,10927,10950,1096,10974,10980,10981,1099,10990,110_i,11012,11134,11179,11197,112_i,1124,11279,11291,11318,11361,11362,11397,11456,11461,11473,11496,11508,11556,11557,11569,11614,1169,117_i,11769,11788,11795,11805,11827,11846,11848,11864,11894,11897,11906,11912,11922,11928,11944,11951,12_i,1200,12042,1205,12072,12074,12095,12153,1223,12242,12292,1232,12408,12414,12415,12426,12427,12435,12448,12449,12467,1248,12487,12514,12522,12523,12550,12610,1263,1269,12737,12753,12803,12836,12843,12846,12852,12853,12861,12872,12873,12909,12920,1294,13_i,13010,13014,13078,1308,13101,13104,13109,13120,13140,1317,13176,13217,13221,13237,13244,13281,133,13303,13307,13309,13312,13319,13346,13367,13369,13375,13376,13385,13394,13410,13415,13485,1349,13510,13513,13532,13560,13563,1358,13607,13640,13688,13794,13816,13821,13831,13922,13930,13948,13955,13959,13964,13976,13978,13979,13988,14_i,14001,14014,14032,14034,1404,14095,14122,14127,14139,1422,14247,14248,14287,1434,14357,14365,1442,14427,14430,14450,14489,14497,14548,14554,14559,14561,14566,14579,14617,14637,14678,14679,14688,14690,14711,14716,14723,14724,14755,14764,14778,14795,14812,14814,14868,14879,14880,14889,14913,14929,14958,14982,15_i,150,15054,15227,15229,15239,15275,15312,15313,15314,15351,1536,15370,15371,15374,15383,15394,1540,1541,15467,15487,15488,15550,15554,15595,1562,15660,15665,15669,15682,15691,15695,15703,15711,15725,15736,15751,15784,15805,1581,1584,15841,15909,15911,15954,15976,16018,16025,16038,16042,16050,16071,16095,16136,16144,16163,16209,16238,16267,1631,1632,16339,16343,16377,16434,16436,16439,16459,16472,16530,16567,16615,167,16808,16824,16868,16873,16874,16882,16890,16894,169,16920,16952,16953,17076,17084,17095,17097,1712,1717,17189,17193,17194,1732,1735,17396,17402,17448,17459,17467,1749,175,17524,17529,17550,17560,17564,17604,1766,17720,17798,1780,17808,17812,17851,17898,179,17919,18014,18127,18183,18189,18221,18240,18243,18303,18309,18313,18369,18402,18453,18487,18505,18513,18518,18562,18582,1862,18629,18668,18690,1870,18768,18894,1894,18971,19_i,19087,19148,19149,19175,19239,19297,19371,19383,19441,19518,1967,19689,1971,1992,200,202,20328,2033,20343,2056,20561,20576,20585,2062,20816,2088,2091,21192,21287,2159,2163,21823,21995,22_i,2201,22010,22055,22234,2245,2254,22668,229,2290,23_i,23014,23062,23078,23093,23105,2312,23162,2322,23234,23248,23288,23397,23534,23690,23710,23739,23771,23813,23821,23858,2391,23926,23984,24017,24083,24109,24157,24244,24253,2430,244,24599,24699,24745,24976,2499,25_i,2506,2507,25086,25093,25397,25453,25462,255,25549,25573,2559,25612,25666,25768,25819,25870,2588,25939,26_i,26062,26064,26137,26216,26219,26276,26289,26420,26453,26458,2650,26546,26565,26603,26607,2665,26733,26740,26745,2683,26839,26906,26933,26983,27_i,27029,2704,27051,27078,27161,2727,27334,27346,27419,27455,2754,2755,27559,27619,27638,27640,27648,27673,27677,27733,27756,27776,27797,27809,27846,27870,27907,27979,28034,28053,28054,28095,28110,28121,28136,2814,28246,28287,28341,28352,28361,28368,28422,2850,28537,28544,28552,28583,28601,28637,28683,28716,28732,28759,28811,28827,28863,28903,28919,28924,28951,2896,28962,2899,29_i,29007,29027,29085,29095,29141,29143,29168,293,29320,2937,2948,2959,29677,297_i,29708,29726,29741,2976,29809,2985,29883,30079,30082,30099,30102,30105,30130,30163,30205,30215,30219,3028,30338,3034,30380,3041,3042,30485,30532,30550,30589,306_i,30613,30633,30676,30689,307,3070,30707,30720,3073,308_i,30806,3081,30813,30838,30839,30861,30913,30922,3099,30994,31_i,310,31003,31104,31128,31175,31182,31205,31235,31372,314,31455,3155,31559,31589,31630,31655,31708,31725,31866,31872,31887,31905,31909,3194,31968,320,32031,32063,32070,32091,3217,322,32349,32361,32427,32430,3244,32443,32466,32595,32651,3273,32889,32961,32998,33,33_i,33027,33033,33098,33114,33207,33215,33237,33242,33306,33322,33324,33340,33384,33400,33453,33533,33552,33664,3368,33683,337_i,33787,33848,33853,33890,3394,34021,34162,342,34219,34285,3438,34409,34481,34504,34562,34594,34613,34669,3469,34799,34838,34876,3499,3513,3521,3547,35524,35560,35578,35779,35798,35984,3636,3658,369,376,3776,381,3822,384_i,386,392_i,393,394_i,395_i,397_i,400_i,402_i,403_i,404_i,405_i,406_i,41,41_i,414,415_i,416_i,417_i,418,419_i,420,421_i,422_i,4226,424_i,425_i,434,437,439,44,45_i,453_i,4536,456,4587,460_i,4638,464,472,476,479_i,48_i,4905,4943,4946,502,504,505,5052,506_i,5080,5090,51_i,513,5149,5207,5277,5329,54_i,541_i,543,544,5563,557,5655,5666,570_i,5723,575,582_i,5825,588,590_i,593,5932,5934,5986,599,601_i,602,604_i,6084,61,6123,614,615,6176,6180,6202,622,623_i,625_i,626_i,63,632_i,6355,638_i,6385,639,6397,641_i,6412,643_i,644,644_i,6444,646_i,649,65_i,655_i,6573,66,663_i,666_i,6709,671_i,6740,6761,6765,678,68_i,683_i,6834,684_i,687,687_i,688_i,69_i,6923,693_i,694_i,6958,696,696_i,697_i,698_i,7_i,7009,7019,703_i,704_i,705_i,708_i,709_i,71,710_i,711_i,712_i,7130,714_i,717_i,718_i,719_i,723_i,724,725_i,73_i,7307,731_i,733_i,7356,7385,7387,741_i,743_i,744_i,745,745_i,7456,7484,7489,749_i,7494,750_i,7511,752,7539,757_i,759,759_i,76_i,7621,7656,770,770_i,771,771_i,774_i,7748,7786,779_i,78_i,783_i,784_i,785_i,791_i,793,794_i,795,795_i,7950,7967,797_i,7980,799_i,8_i,80,800_i,8012,803_i,806_i,807_i,808_i,809_i,81,81_i,810,810_i,811_i,812,813_i,814_i,815,816_i,817_i,818,818_i,82_i,820_i,8200,825,825_i,8253,8258,8267,827_i,832_i,833_i,835,8360,8365,8369,837_i,838_i,84_i,840,840_i,8453,8461,847_i,862_i,863_i,8637,864_i,8656,868_i,869_i,871_i,875,8791,8792,88,88_i,8829,8849,885_i,8859,886,8893,893_i,895_i,8955,8963,898_i,8985,899,9_i,902_i,904,904_i,905,907_i,908_i,9092,917_i,918,920_i,921_i,9212,922_i,923_i,925_i,926,927_i,928_i,9282,93_i,930_i,9325,934_i,935_i,936_i,9404,942_i,9429,944,9469,948_i,95_i,950_i,951,952_i,9534,954_i,955_i,956_i,957_i,958_i,9580,959_i,9591,96,962_i,966_i,98,98_i,981,9829,9831,986,9877,9938,9959,996,9967,9979,9990
001M03BM,1.2183586735578729,0,2.612398179863632,-3.973842109876034,0,4.586735996305462,0,0,-0.10139529253325996,0,2.4881767050793595,0,0,0,-3.629925820852802,0,0,0,2.508751040431598,0,0,0,0,0,0,0.21450571970364152,1.0990333767070393,0,0,2.4184131308711763,0,0,0,0,0.5599258958842128,0,0,0,0,0,1.8519463138456107,0,0.8482588003592966,0,0,2.115273116562319,0,1.5129066487016196,4.12162284877758,0,0.48248859981996794,3.331955818954908,0,0,3.659673963233592,0,0,0,-0.48107282656692263,0,0,0,0,0,0,0.8197114097014335,2.086653966539947,0,0,0,-2.5855577794338487,0,0,0,0,0,0,0,0,0,0,0,0.640467083114757,-0.340207885624384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.455848071954219,0,3.3552110056689894,0,0,5.109777121730287,-2.3945452789741273,0,0,0,0,0,0,-0.044304179304253566,0,0,0,0,0,0,0,0,0,2.154345040815011,0,0,0,0,0,0,4.279827348927837,0.6847730949888469,0,0,0,0,-5.034285245993423,0,0,0,0,-3.6862029814173516,0,0,0,3.284723101209636,0,0,0,0,2.5265667241768632,0,0,0,0,0,4.211534307089618,0,0,0,0,0,0,4.467280812277014,0,0,0,-2.279992979167555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9606670318699226,0,0,-3.6496354527414345,0,0,-2.3681533032251565,-3.1108228655817864,0,0,0,0,0,0,2.2345853420804342,0,-4.067976272683135,0,-3.4528508806381524,0.6733889575855052,0,0,0,0.8200063017308086,0,0,-4.928978353842139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5459692222184085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25333857778712954,0,0,0,0,0,0,-3.61521418408174,0,0,-0.144056283877239,0,0,0,0,0,0,-0.9519500148849485,0,0,0,0,0,0,0,0,0,0,-4.225113974159727,-4.243850370944275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.343625129761179,0,0,0,0,0,0,0,0,-0.40124120582979295,0,0,0,0,0,0,0,0,0.33928619082817946,0,0,0,0,0,0,0,0,0,0,0,3.9805965532796765,0,0,0,0,0,0,-1.138454564496178,0,0,0,0,-1.6007189839687639,-4.184013824618369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.538395910666928,0,-2.1795851614304302,-0.6800501976381712,0,0,0,0,0,0,0,-1.1409779194459695,0,0,0,-0.012778773793201026,1.8549823877898088,-2.5503773977154136,0,0,0,0,0,0,0,0,0,0,0,0,0.10496269886177068,0,-1.0061949652828828,0.5528688000743944,0,-2.408633898223539,0,0,0,-0.37980256021481296,0,0,-0.35916547068477556,0,0,-1.8859265177800149,0,-1.5759007576750017,0,0,-4.193243657789235,0,0.4135560939860312,-0.9546144299949315,3.7822502410796,2.6869668169803482,0,0,-1.66609406110733,0,0,0,0,0.6365672066718933,0.015462251730667731,0,0,0,0,0,0,0,0.25697203561044013,0,0,-2.0015850488852864,-1.5977232895241595,0,0,1.0519551945630603,1.009459858921689,0,0,0,0,0,0,0,0,2.202616355135465,0,-1.0996089759068575,0,-2.4061514973299136,0,-0.4991676014046469,0,0,0,0,1.5484535943385112,0,0,0,2.723474548036382,0,0,0,0,0,0,1.7339294043758144,0,0,0,0,-0.7289891947140834,-1.0209841688732926,1.975045046934877,0,-0.5920339717432217,-2.759132848380636,0,-3.6249426585897853,-0.7770355814985912,2.1216012930708583,0,0,0,0,-0.13026892717906335,0,-0.051041618587289506,0,0,0,0,0,-1.6623924036471411,0,-2.4061514973299136,0.1857293391890451,-1.4893857447106589,-2.009076946140275,0,0,-0.8313883558653252,2.5429402430415813,0,-1.9721064341990822,-3.2895905533456977,0.30864827230071334,-1.3029697909526856,-2.9470088359941657,0,2.2746507249595354,0.062030020743678804,-1.2286897331119997,0,0,0,0,0,-0.9546351158418487,0,0,0,0,-3.538655235249398,0,-2.816143015722944,0.382911212507663,0,0,0,0,-2.8089315889698145,0,0,0,0,0,1.8474857073835942,-0.26964822410598366,0,0,0,-1.918206569430148,0.6043030299855232,0,-4.4912667922729455,1.1187684224197891,-3.5483558509660007,0,0,0,0,0,0.9265114665576384,0.23570437722912274,4.5848928440253545,0,0.9803089326958574,0,0,0,0,-0.2665441207182493,0.8287944378635714,0,0.6800254681134081,2.655575234416782,0,0,-0.7029973498834607,0,0,0,0,0,0,0,0,-2.5468384714431247,0,-1.1027447001026394,0.9675289754400911,0,0,0,-1.8870209204777808,0,0,-0.4937998492881217,0,0,1.2646360411542243,0,1.2531671049645627,0,0,0.818144046674993,0,-1.3377908268758336,0,0.7328850234098034,-1.0432588844455761,0,0,-2.759432496157048,0,-1.9404304162460688,0,1.1851877991198236,1.1146816380954192,0.822998287281191,1.2598724038297338,0,0.014211415650422055,0,0,0.38594663248903593,0,2.1540107718654937,-2.1100307989050977,2.105941798859293,0.021234989358282164,0,-0.28912654506813595,-2.6621205590862855,-1.1421284564838583,-2.3273236877236343,0,-3.713227340385063,-1.795695828168638,0,0,1.170950413489173,-0.6169770482039771,2.5805549940257393,-0.27838736275015563,-0.04889263450644599,0,0.5568327720511483,0,2.9002833470621763,1.0510125020887706,0.3209374144393493,0.0188001411715657,-1.8279372302295513,0,-1.762678189915185,-0.35851062428755753,-1.0540276698582547,-1.8194767077360288,0,0,0,0,1.288668561956726,0,0.417601128258994,0,0,-2.1167227907413046,-1.4933840164748426,-0.6464489824647419,-0.46560663463946383,0,0.5390398415040938,-0.7513819696970572,0.6999697462605745,-0.4945714511289303,-0.4736532318619773,0.25472643792644334,-1.9578151617602213,0.07681689462788377,0,-0.4990483006623183,0,0,0,0,0,0,0,0,0,0,0,-3.2777638056376635,0,0,0.4882296081389814,-3.760389753128363,-3.042511630495124,-2.482436834080014,0,0,-1.2773603147575585,-1.5119853795183538,-3.3119112790679255,0,0,0,0,0,0,-0.7209075910339386,0,-2.061815763392161,-0.5453363980626786,-2.3670925537312897,-2.0982048192200615,0,0,0.11020488086238878,2.966347410186458,0,0.6829089104708892,-0.6136076702571538,0,0,0,-0.3824212536028657,0,0,-3.028154722462312,0,0,0,0,0,-2.1398025629208197,0.09937066782504367,0,1.0190755249271088,0,0,0,-2.0350324498934214,0,2.2033301525233195,0,0,0,-3.168171400486666,0,0.641800473862153,0.4218084455769926,-0.5351664020507716,2.664723087036432,0,0,0,1.3697377620902156,0,0,0,-1.0902877919992466,3.3959571584543617,-0.5773771297437698,0,0,0,0,0,-0.9163120910060485,1.3974702987714505,1.5800362300597524,0,0,0,0,0,0.43304845977810125,0,-3.4242613996191613,0,0,0.41611571831484007,0,2.3649190614407587,-1.246376949002209,0,2.7468562095483993,0,0,0,0,-1.2641843071479872,0,0,0,0.12092126546546744,0.8697457664956278,0,0,-1.9927410810592772,1.149812926295347,1.0416752347474105,1.1802547325280912,0,0,0.24871850476538526,0,0,0,0,0,0,-0.16011423884168074,5.3442790887017075,0.6840725100759908,-0.4392006921148308,0,4.706818772012603,0,0.20865814589310894,0,0,0,-0.6350306796958334,0,0,2.8934031699056515,2.6272062894203376,0,2.542812193805558,0,0,2.8837405581137983,0,-0.5656205174124729,-0.8425395023343132,0,0.8711085368212483,0,0,0,0,0,2.188175205279528,1.0272518341621222,0,0,0,0,-0.13953071911851467,0,-2.993818658147184,0,-0.7082777199918242,0,0,2.607248399850036,-0.7633929620967628,0.3529051799745897,7.944494377654351,0,0,-0.0010624878262710524,-1.0278245346874302,-0.9607905030772121,-0.25540506716706624,2.45998617488652,0,1.4207672258628623,0.6179766978687891,1.5380134214811108,0,0,-1.831528052551227,0.08295062735594527,2.4536388344941926,0.4371967753411905,2.3893972720787833,-2.442654309436553,0,0,2.076107156598363,0.936358317156559,0,0,0,-0.041009212355719526,-0.03806010596410836,0,-1.3716126450242152,4.3301580159102855,0,0,0,-2.488052304105673,0,0,0,0,0,0.22127209693001682,0.6278986198305585,0.9870007384440758,0,0,0,3.697387761722579,0,0.03819065066256755,4.728459228657746,0.4569786235402198,0,0,0,-7.825054971846157e-4,0,-1.3137687012544017,1.8976837230034267,0.4930675233551476,-3.138928004347833,0.29509154956022243,3.0654693168277287,1.3299122877559295,0,0,1.7412960726570148,0,1.4166049288638707,3.4006675709349246,0,2.3220651157243086,0,1.968270196954471,1.7686558281068603,1.7778070460744182,0.27835023438275464,0.6809311202851074,-0.7080946365426852,-0.2983380052147755,0,2.7138656921009687,-1.385030479139857,0,3.235358995711735,0.5376772274167614,0,-0.9116148259434489,-0.7022282033944327,0,0,0.4165948965588644,-0.7345867321923709,0,-2.7216223100257455,0,-2.608230309236448,0,-4.709689478480883,0,1.386008771872131,0.3916125088571967,0.8627530204735052,0,0,0,0.34764640351605713,0,2.1693626310631053,0,-3.3567289123260133,0,0,0,0,0,0,0,0,0,-0.9024056768205702,0,-0.4822564835632708,0,0,-0.12866553093699196,0,0,0,0,0,1.3417061274209718,0,2.2403861937984395,0,0,0,-1.6018377011777023,0,-1.0260323534168085,3.0622300975710495,0.3878566415590008,0,-0.6987733731541299,0.48541308461675037,-2.518866374160204,-2.5772695111715223,0,-1.2410293529325083,0,0,0,0,0.7432053908540119,-3.6028975349501264,-0.4528173679856682,0.061677525279494105,-1.17206097125593,-0.8722265813070091,-0.8100572997209294,1.788930110950501,0,0,-1.8147464146772778,2.0510956192889225,3.11953513809914,0,1.423663421918345,0,-1.1816050226032173,0,-0.13388957565129012,1.7930515180207927,0.009012919373541095,2.353791568332559,0.07418045416379293,0,0.5818452444968081,-1.0515811588001966,-1.4563855089978412,0.11832679536092172,0,0,0.8486510055560057,0,-2.2100337841634907,3.3652690038813873,0.6776502987560242,1.533795928557529,2.524632992525822,0.31061504439711385,0,0,0,0,0,0,0,0,0,0
