"Metabolite","z6DDL","p","padj"
"Indolecarboxylic_acids_and_derivatives_Classy",0.0398669284338945,0.49591317037693,0.759563210324159
"Indoles_and_derivatives_Classy",0.015461683944907,0.777329328109527,0.92868126783839
"Indoles_Classy",0.0089172840889088,0.898280012498117,0.974846187374336
"Indolines_Classy",-0.0296689071019512,0.646742988379187,0.869510017709796
"Isoindoles_and_derivatives_Classy",0.0958352216564192,0.076312295968012,0.271581994474396
"Isoindolines_Classy",0.0958352216564192,0.076312295968012,0.271581994474396
"Isoindolones_Classy",0.0958352216564192,0.076312295968012,0.271581994474396
"Keto_acids_and_derivatives_Classy",0.0217059255335506,0.711856724964383,0.887986223924643
"Ketones_Classy",-0.0588351190965128,0.274407295795176,0.606622995391267
"Lactams_Classy",-0.0688926013456772,0.232603318305326,0.541250029133548
"Lactones_Classy",-0.0175850388817327,0.838980400486555,0.951018981070718
"Lineolic_acids_and_derivatives_Classy",0.0654532839192504,0.224595685330252,0.539100036508082
"Lipids_and_lipid_like_molecules_Classy",-0.0351419008225061,0.514104097250671,0.772752742451318
"Long_chain_alkyl_amine_oxides_Classy",0.0940487798557142,0.174535748262083,0.454168291176603
"Long_chain_fatty_acids_Classy",-0.0108093576939271,0.840983727062536,0.951018981070718
"Long_chain_fatty_alcohols_Classy",0.00889041717856952,0.902336966825832,0.974846187374336
"Lysophosphatidylcholines_Classy",-0.0514469822775474,0.339311766443689,0.669681852071874
"Lysophosphatidylinositols_Classy",0.0216589481379725,0.688936712828309,0.882130605843655
"Lysophosphatidylserines_Classy",-0.0864401218790581,0.108479230859485,0.340934725558381
"Macrolactams_Classy",-0.0305171313661854,0.571577979113749,0.831231440169167
"Macrolides_and_analogues_Classy",0.136251155293903,0.011060579893805,0.0836456354469007
"Medium_chain_fatty_acids_Classy",7.14123789665195e-05,0.998943968100791,0.998943968100791
"Medium_chain_hydroxy_acids_and_derivatives_Classy",-0.182558382711746,0.0248605972216536,0.134133720039939
"Monoacylglycerols_Classy",-0.0419225429180431,0.436967484427519,0.72834059941558
"Monoacylglycerophosphates_Classy",0.0487410386431194,0.368154087155681,0.669681852071874
"Monocarboxylic_acids_and_derivatives_Classy",-0.0687968880244512,0.601455992674464,0.836507759926554
"Monoradylglycerols_Classy",-0.039017087548245,0.469428672575323,0.752329395782968
"Monosaccharides_Classy",0.0558243183550568,0.299759904714138,0.617305318307739
"Monoterpenoids_Classy",0.1296683059114,0.0818985091389928,0.279147031149806
"N_acyl_amines_Classy",0.000165144560367948,0.99755432637824,0.998943968100791
"N_acylpiperidines_Classy",0.00408738548273432,0.978992368358588,0.998943968100791
"N_aliphatic_s_triazines_Classy",0.0211725479299806,0.872432201707526,0.964057501430234
"Neutral_glycosphingolipids_Classy",0.151011778918756,0.333729492565669,0.667458985131338
"Nitrobenzenes_Classy",-0.0445262032356235,0.415908088248266,0.70880110814141
"Nucleosides__nucleotides__and_analogues_Classy",-0.292219996679876,2.93422712793756e-08,1.77520741240222e-06
"Oligosaccharides_Classy",0.0788790733982845,0.142556219155226,0.410697678994817
"Organic_1_3_dipolar_compounds_Classy",0.197659048268804,0.000759289443155176,0.0141344650187348
"Organic_acids_and_derivatives_Classy",0.0569389920862463,0.289499134028503,0.617305318307739
"Organic_carbonic_acids_and_derivatives_Classy",-0.119051098961189,0.0268050212976358,0.141017720739736
"Organic_nitro_compounds_Classy",0.197659048268804,0.000759289443155176,0.0141344650187348
"Organic_nitrogen_compounds_Classy",-0.113879667918702,0.0339561635464389,0.167701868943637
"Organic_oxygen_compounds_Classy",0.101909990183233,0.0578988370703604,0.245816115281179
"Organic_phosphonic_acids_and_derivatives_Classy",-0.000247071579658366,0.997307831524989,0.998943968100791
"Organic_phosphonic_acids_Classy",-0.00333412061092741,0.968251976333987,0.998943968100791
"Organic_phosphoric_acids_and_derivatives_Classy",-0.147460880843748,0.00592251981631864,0.065147717979505
"Organic_Polymers_Classy",0.145215579466618,0.00689639091035099,0.0695386083460392
"Organic_sulfonic_acids_and_derivatives_Classy",0.0372370123840378,0.491220656522446,0.75808705211822
"Organic_sulfuric_acids_and_derivatives_Classy",-0.0342308589195492,0.590857699398582,0.831231440169167
"Organic_thiophosphoric_acids_and_derivatives_Classy",0.00815118756411268,0.931102132176404,0.988597034346328
"Organohalogen_compounds_Classy",0.0373307124652263,0.488230120660839,0.75808705211822
"Organoheterocyclic_compounds_Classy",-0.0142845736599309,0.790897365313056,0.932970743356887
"Organonitrogen_compounds_Classy",-0.112902299329255,0.0355292664107778,0.171961649428165
"Organooxygen_compounds_Classy",0.0969160186777062,0.071375995024487,0.271581994474396
"Organophosphinic_acids_and_derivatives_Classy",-0.0504346918856142,0.363295286592075,0.669681852071874
"Organophosphorus_compounds_Classy",-0.000812263506545165,0.98823615485724,0.998943968100791
"Organosulfonic_acids_and_derivatives_Classy",0.0372370123840378,0.491220656522446,0.75808705211822
"Organosulfur_compounds_Classy",-0.108473883788925,0.047274296662241,0.211858885041895
"Organothiophosphorus_compounds_Classy",0.072554722179703,0.394266323004419,0.681517501193353
"Pentacarboxylic_acids_and_derivatives_Classy",0.0721303738252891,0.215961123532561,0.533291754029385
"Peptides_Classy",0.156666297454973,0.00338775182371287,0.0409917970669257
"Peptidomimetics_Classy",-0.0200611867776362,0.709604306888019,0.887986223924643
"Phenanthrenes_and_derivatives_Classy",-0.0209136034637336,0.806254047827908,0.942577196011371
"Phenol_ethers_Classy",-0.0035203076111825,0.947903573822633,0.997359412456858
"Phenols_Classy",-0.0394459988775914,0.463905366274019,0.752329395782968
"Phenoxy_compounds_Classy",-0.0465032721599587,0.387806805356463,0.680067006494666
"Phenylmethylamines_Classy",0.0768185226846644,0.390665755616237,0.680151891072872
"Phenylpropanoic_acids_Classy",0.0573445322794584,0.320599525437499,0.646542376298957
"Phenylpropanoids_and_polyketides_Classy",-0.0487966274895901,0.364808540427663,0.669681852071874
"Phosphate_esters_Classy",-0.177979021183883,0.000868321651684267,0.0150095599791138
"Phosphatidylcholines_Classy",0.0822350980728922,0.126280968089221,0.381999928469893
"Phosphatidylethanolamines_Classy",-0.419734635853321,5.1885823242559e-05,0.00209272820411655
"Phosphosphingolipids_Classy",0.0834094913030566,0.120939120680369,0.370471736767712
"Phytoceramides_Classy",-0.239606154466017,0.0606979573828916,0.24986214935501
"Piperidines_Classy",-0.0550923464332402,0.308976142055935,0.62833803678602
"Piperidinones_Classy",-0.0655403019008532,0.229451668431126,0.539100036508082
"Polyols_Classy",-0.0754368863443543,0.160866986355887,0.442020887650557
"Polypeptides_Classy",0.145215579466618,0.00689639091035099,0.0695386083460392
"Prenol_lipids_Classy",-0.12287731798341,0.0220576432086266,0.127094039440182
"Primary_amines_Classy",-0.00463754646306305,0.93140547037588,0.988597034346328
"Prostaglandins_and_related_compounds_Classy",-0.029341174611076,0.594227434501099,0.831231440169167
"Pteridines_and_derivatives_Classy",0.0221209816812772,0.687984007857816,0.882130605843655
"Purine_nucleosides_Classy",-0.339321235752333,8.49025294513694e-11,6.84880404241047e-09
"Purine_nucleotides_Classy",-0.0896328534124798,0.137457529498454,0.405667343153975
"Purine_ribonucleoside_monophosphates_Classy",-0.340601503759399,0.0102096603637278,0.0836456354469007
"Purine_ribonucleoside_polyphosphates_Classy",-0.0998393602654969,0.103566436386396,0.334174368073436
"Purine_ribonucleotides_Classy",-0.0896328534124798,0.137457529498454,0.405667343153975
"Purines_and_purine_derivatives_Classy",0.033707310516443,0.533832656157329,0.782954562364082
"Pyranones_and_derivatives_Classy",0.131483616752767,0.0151137263931884,0.0988519401932864
"Pyrans_Classy",-0.259184285076138,0.00852634067006797,0.076421275635424
"Pyrenes_Classy",0.0936628138700678,0.193944358427952,0.494047734100677
"Pyridine_carboxaldehydes_Classy",0.138056680161943,0.401953790077348,0.689878136161123
"Pyridinecarboxamides_Classy",0.011071786009015,0.839524301024907,0.951018981070718
"Pyridinecarboxylic_acids_and_derivatives_Classy",0.011071786009015,0.839524301024907,0.951018981070718
"Pyridines_and_derivatives_Classy",-0.00911909618520488,0.865978749473763,0.964057501430234
"Pyrido[2_3_d]pyrimidines_Classy",-0.171080168823924,0.0110270403352457,0.0836456354469007
"Pyridopyrimidines_Classy",-0.171080168823924,0.0110270403352457,0.0836456354469007
"Pyrimidines_and_pyrimidine_derivatives_Classy",-0.0392566039849422,0.468003582872746,0.752329395782968
"Pyrimidones_Classy",-0.00636502807647644,0.907049515470941,0.975582145528745
"Quaternary_ammonium_salts_Classy",-0.132679724670989,0.0133768133585599,0.0952114362579851
"Quinolines_and_derivatives_Classy",0.101153504880213,0.0609168050080398,0.24986214935501
"Quinolones_and_derivatives_Classy",-0.222173554338858,0.0015672881944111,0.0210713190581937
"Quinone_and_hydroquinone_lipids_Classy",-0.0120156759587257,0.823766099076898,0.951018981070718
"Quinoxalines_Classy",0.0185082534943153,0.731180249187596,0.898201118291362
"Retinoids_Classy",-0.0761263433452742,0.295237743562229,0.617305318307739
"Saccharolipids_Classy",0.0484769705127692,0.373582851362409,0.669681852071874
"Secondary_alcohols_Classy",-0.0208814526287855,0.698299423648005,0.887986223924643
"Secondary_amines_Classy",0.0741765480895916,0.628203380478421,0.853970169609652
"Sesquiterpenoids_Classy",-0.212928379352873,9.9340389927427e-05,0.0034343391946339
"Sesterterpenoids_Classy",-0.0669247986058313,0.24467886445855,0.558606464141218
"Sphingolipids_Classy",0.123283142790018,0.0216191698000583,0.127094039440182
"Steroidal_alkaloids_Classy",-0.00395097564908886,0.977600135995556,0.998943968100791
"Steroids_and_steroid_derivatives_Classy",-0.0233083596463666,0.665248170071761,0.874945962811773
"Substituted_imidazoles_Classy",-0.157293914522075,0.00582552131716518,0.065147717979505
"Sugar_acids_and_derivatives_Classy",0.143288898436957,0.00750969978581795,0.070765895714963
"Sulfoxides_Classy",-0.0867836052282712,0.350076778830814,0.669681852071874
"Sulfuric_acid_esters_Classy",-0.0342308589195492,0.590857699398582,0.831231440169167
"Sulfuric_acid_monoesters_Classy",-0.0342308589195492,0.590857699398582,0.831231440169167
"Tannins_Classy",0.0770109388041998,0.439412097168077,0.72834059941558
"Taurinated_bile_acids_and_derivatives_Classy",0.21283422459893,0.226850313498028,0.539100036508082
"Terpene_glycosides_Classy",0.00602891025499989,0.917039661032083,0.981962822875063
"Tertiary_amines_Classy",-0.116283745477711,0.0308217473060182,0.158699209533115
